Samples	Donor	Tissue	Total_reads	Mapped_reads	Unmapped_reads	Valid_reads	Rep_reads	Unknown	Prop_unmap_valid	Prop_unmap_rep	Prop_unmap_unkwn	Prop_tot_mapped	Prop_tot_valid	Prop_tot_rep	Prop_tot_unkwn
LOSQ-MHGA-C1-Ep3-R0-saliva-saliva	MHGA	saliva	27213062	1598212	25614850	1185510	1522215	22907125	0.0462821371196786	0.0594270511051207	0.894290811775201	0.0587295909589299	0.0435640061379348	0.0559369247018215	0.841769478201314
LOSQ-MHGA-C1-Ep4-R0-urine-urine	MHGA	urine	34709284	33028300	1680984	5264	420756	1254964	0.00313149916953403	0.250303393726532	0.746565107103934	0.951569614631059	0.00015165971156305	0.0121222898173296	0.0361564358400479
LOSQ-MHGA-C2-E12-R0-urine-illumina	MHGA	urine	16124876	15707588	417288	51262	77588	288438	0.122845612622457	0.185933935315657	0.691220452061885	0.974121475414757	0.00317906320643954	0.00481169591629728	0.0178877654625065
LOSQ-MHGA-C2-E12-R0-urine-urine	MHGA	urine	6063010	4384204	1678806	3236	962662	712908	0.0019275604209182	0.573420633474029	0.424651806105053	0.723106839672044	0.000533728296671125	0.158776251399882	0.117583180631403
LOSQ-MHGA-C2-E1-R0-buccal-buccal	MHGA	buccal	27711289	20565881	7145408	170114	2851463	4123831	0.0238074578806417	0.399062306868971	0.577130235250387	0.742148118768492	0.00613879780186335	0.10289896655475	0.148814116874895
LOSQ-MHGA-C2-E6-R0-hair-hair	MHGA	hair	30063666	28987250	1076416	234	679589	396593	0.000217388073012664	0.631344201498306	0.368438410428682	0.964195451080384	7.78348189472302e-06	0.0226049943476621	0.0131917710900593
LOSQ-MHGA-C2-E7-R0-saliva-illumina	MHGA	saliva	3795872	1117828	2678044	277614	115501	2284929	0.10366297193026	0.0431288656945144	0.853208162375226	0.294485167044621	0.0731357643250352	0.0304280544760203	0.601951014154323
LOSQ-MHGA-C2-E7-R0-saliva-saliva	MHGA	saliva	26265414	19573584	6691830	235186	779512	5677132	0.0351452442754822	0.116487119367946	0.848367636356572	0.745222748059482	0.00895420875528556	0.0296782681590323	0.2161447750262
LOSQ-MHGA-C3-E11-R1-urine-urine	MHGA	urine	23358571	21990843	1367728	1820	994306	371602	0.0013306739351684	0.726976416363488	0.271692909701344	0.941446418104943	7.79157252385003e-05	0.0425670731313144	0.0159085930385039
LOSQ-MHGA-C3-E11-R2-urine-urine	MHGA	urine	30639582	29159820	1479762	1982	989837	487943	0.00133940457992569	0.668916352764837	0.329744242655238	0.951704236696179	6.46875665601443e-05	0.0323058258431855	0.0159252498940749
LOSQ-MHGA-C3-E2-R0-buccal-buccal	MHGA	buccal	15867360	8805510	7061850	66824	1765919	5229107	0.00946267621090791	0.250064643117597	0.740472680671495	0.55494486795535	0.00421141261054139	0.1112925527624	0.329551166671708
LOSQ-MHGA-C3-E4-R1-hair-hair	MHGA	hair	31887375	30912189	975186	540	547396	427250	0.000553740517193643	0.561324711388392	0.438121548094415	0.969417802500206	1.69346018604542e-05	0.0171665431851948	0.013398719712739
LOSQ-MHGA-C3-E4-R2-hair-hair	MHGA	hair	21559069	20816383	742686	332	447515	294839	0.000447026064851095	0.60256285967421	0.396990114260939	0.965551109836886	1.53995518081045e-05	0.0207576217692888	0.0136758688420173
LOSQ-MHGA-C3-E8-R0-saliva-illumina	MHGA	saliva	2607139	530493	2076646	166888	80435	1829323	0.0803642026614069	0.0387331302494503	0.880902667089143	0.203477068157854	0.0640119303190202	0.0308518264657159	0.70165917505741
LOSQ-MHGA-C3-E8-R0-saliva-saliva	MHGA	saliva	16519706	12068554	4451152	58190	695381	3697581	0.0130730201979173	0.156224950305	0.830702029497083	0.73055501108797	0.00352245978227458	0.0420940300027131	0.223828499127043
LOSQ-QRW2-C1-Ep1-R0-buccal-buccal	QRW2	buccal	28837508	22021502	6816006	6796	6259707	549503	0.000997064850001599	0.918383434521625	0.0806195006283739	0.763640949835194	0.000235665300899093	0.217068236270624	0.0190551485932834
LOSQ-QRW2-C1-Ep2-R0-hair-hair	QRW2	hair	36220958	35017814	1203144	414	638910	563820	0.000344098462029483	0.531033691727673	0.468622209810297	0.96678320877101	1.14298467754497e-05	0.0176392352736777	0.0155661261085364
LOSQ-QRW2-C1-Ep3-R0-saliva-saliva	QRW2	saliva	18681857	2125413	16556444	771720	1261032	14523692	0.0466114583542215	0.0761656307356821	0.877222910910096	0.113768829297858	0.0413085273053958	0.0675003560941506	0.777422287302595
LOSQ-QRW2-C1-Ep3-R0-saliva-smartseq	QRW2	saliva	18199607	6540619	11658988	691702	2791534	8175752	0.059327790713911	0.239431930112631	0.701240279173458	0.359382430620617	0.0380064250837944	0.153384301100568	0.449226843195021
LOSQ-QRW2-C1-Ep4-R0-urine-smartseq	QRW2	urine	31358170	29364606	1993564	146	1473799	519619	7.32356723937631e-05	0.739278498207231	0.260648266120375	0.936426009553491	4.65588393710475e-06	0.0469988841823359	0.0165704503802358
LOSQ-QRW2-C1-Ep4-R0-urine-urine	QRW2	urine	26703442	25496008	1207434	124	830484	376826	0.00010269712464615	0.687809023101884	0.31208827977347	0.954783581831885	4.64359613266335e-06	0.0311002604083773	0.0141115141636048
LOSQ-QRW2-C2-E10-R1-urine-urine	QRW2	urine	23629334	22124708	1504626	532	1074307	429787	0.000353576237550062	0.714002682394163	0.285643741368287	0.936323808364637	2.25143882599484e-05	0.045464971632294	0.0181887056148091
LOSQ-QRW2-C2-E10-R2-urine-urine	QRW2	urine	31559329	30499787	1059542	246	730337	328959	0.000232175789161732	0.689294997272406	0.310472826938432	0.966426979483626	7.79484253293218e-06	0.0231417150852605	0.0104235105885806
LOSQ-QRW2-C2-E1-R0-buccal-buccal	QRW2	buccal	27778276	19744116	8034160	19724	7200074	814362	0.00245501707708086	0.896182550509325	0.101362432413594	0.710775427531932	0.00071005126452052	0.259198015024403	0.0293165061791452
LOSQ-QRW2-C2-E6-R0-hair-hair	QRW2	hair	28089812	26946890	1142922	246	627071	515605	0.000215237785255687	0.548655988772637	0.451128773442107	0.959311867234996	8.75762358252878e-06	0.0223237877134956	0.0183555874279258
LOSQ-QRW2-C2-E6-R0-hair-smartseq	QRW2	hair	33530652	32475428	1055224	144	528867	526213	0.000136463916666035	0.501189320940388	0.498674215142946	0.968529571092146	4.29457798792579e-06	0.0157726428940302	0.0156934914358361
LOSQ-QRW2-C2-E8-R0-saliva-saliva	QRW2	saliva	28361155	1637549	26723606	1044092	1481155	24198359	0.0390700267022347	0.055424967723293	0.905505005574472	0.0577391506093458	0.0368141565461632	0.0522247771643997	0.853221915680091
LOSQ-QRW2-C3-E11-R0-urine-smartseq	QRW2	urine	27482946	24951954	2530992	388	2003951	526653	0.000153299575818493	0.79176504706455	0.208081653359631	0.907906816103339	1.41178460271326e-05	0.072916164082264	0.0191629019683698
LOSQ-QRW2-C3-E11-R0-urine-urine	QRW2	urine	27226343	26163153	1063190	256	736862	326072	0.000240784807983521	0.693067090548256	0.306692124643761	0.96094995203726	9.40265830045556e-06	0.0270643031273058	0.0119763421771334
LOSQ-QRW2-C3-E3-R0-buccal-buccal	QRW2	buccal	35947137	33754405	2192732	11230	1361481	820021	0.0051214649122647	0.620906248460824	0.373972286626911	0.939001206132216	0.000312403182484324	0.037874532261081	0.0228118584242189
LOSQ-QRW2-C3-E3-R0-buccal-illumina	QRW2	buccal	2507303	2374857	132446	3378	39632	89436	0.025504734004802	0.299231384866285	0.675263881128913	0.947175909732489	0.0013472643713185	0.0158066256850488	0.0356702002111432
LOSQ-QRW2-C3-E5-R0-hair-hair	QRW2	hair	27980689	26682333	1298356	226	772863	525267	0.000174066280742724	0.595262778467539	0.404563155251718	0.953598140488964	8.07699910463248e-06	0.0276212998185999	0.0187724826933318
LOSQ-QRW2-C3-E5-R0-hair-smartseq	QRW2	hair	39143698	37471044	1672654	176	938656	733822	0.000105222000485456	0.56117762549816	0.438717152501354	0.957268881442934	4.49625377755571e-06	0.0239797476467349	0.0187468746565539
LOSQ-QRW2-C3-E7-R0-saliva-illumina	QRW2	saliva	1568298	145872	1422426	93294	129789	1199343	0.0655879462270797	0.0912448169535709	0.843167236819349	0.0930129350416821	0.0594874188451429	0.0827578687213782	0.764741777391797
LOSQ-QRW2-C3-E7-R0-saliva-saliva	QRW2	saliva	29324733	3642031	25682702	763212	1288120	23631370	0.0297169666961054	0.0501551589081242	0.92012787439577	0.124196561312255	0.0260262216198183	0.0439260606396655	0.805851156428261
LOSQ-QRW2-C4-E12-R0-urine-urine	QRW2	urine	31344521	30366217	978304	218	635879	342207	0.000222834619913646	0.649980987504906	0.34979617787518	0.968788676017732	6.95496351659035e-06	0.0202867671833301	0.0109176018354213
LOSQ-QRW2-C4-E2-R1-buccal-buccal	QRW2	buccal	32684234	30584242	2099992	3332	1508396	588264	0.00158667271113414	0.718286545853508	0.280126781435358	0.935749083181818	0.000101945176380759	0.0461505691092531	0.0179984025325483
LOSQ-QRW2-C4-E2-R2-buccal-buccal	QRW2	buccal	25487565	23501121	1986444	2644	1495146	488654	0.00133102166484431	0.752674628632874	0.245994349702282	0.922062229169401	0.000103736861485199	0.0586617827163952	0.0191722512527187
LOSQ-QRW2-C4-E4-R0-hair-hair	QRW2	hair	26632287	25616723	1015564	122	577393	438049	0.000120130292133238	0.568544178407269	0.431335691300598	0.961867187748465	4.58090587563884e-06	0.0216801884119077	0.0164480429337518
LOSQ-QRW2-C4-E4-R0-hair-illumina	QRW2	hair	3278775	3211481	67294	310	32528	34456	0.00460665141022974	0.483371474425655	0.512021874164116	0.979475871323894	9.45475063095211e-05	0.0099207783394713	0.0105088028303253
LOSQ-QRW2-C4-E9-R1-saliva-saliva	QRW2	saliva	29566196	4854088	24712108	1233658	1672985	21805465	0.049921196524392	0.0676990000205567	0.882379803455051	0.164176953978117	0.0417252865400743	0.0565843844098172	0.737513375071991
LOSQ-QRW2-C4-E9-R2-saliva-saliva	QRW2	saliva	29697335	4872737	24824598	1238542	1583551	22002505	0.0498917243292318	0.0637895928868616	0.886318682783906	0.164079941853368	0.0417054931023272	0.0533230001951354	0.740891564849169
LOSQ-QYXK-C1-Ep1-R0-buccal-buccal	QYXK	buccal	30724857	18370687	12354170	432758	5691022	6230390	0.0350293058942851	0.460655956652693	0.504314737453022	0.597909601336794	0.0140849475719285	0.185225337257062	0.202780113834216
LOSQ-QYXK-C1-Ep2-R0-hair-hair	QYXK	hair	35163399	34063077	1100322	1730	692786	405806	0.00157226702728838	0.629621147264165	0.368806585708547	0.968708315143255	4.91988843285599e-05	0.0197019065193328	0.0115405794530842
LOSQ-QYXK-C1-Ep3-R0-saliva-saliva	QYXK	saliva	14385088	4259914	10125174	753180	2165682	7206312	0.0743868697960154	0.213890842764776	0.711722287439208	0.296134024345211	0.0523583866848781	0.150550486726254	0.500957102243657
LOSQ-QYXK-C1-Ep4-R0-urine-illumina	QYXK	urine	6422330	5324902	1097428	27594	136297	933537	0.0251442463651374	0.124196758238354	0.850658995396509	0.82912307527019	0.00429657149352338	0.0212223601091816	0.145357993127105
LOSQ-QYXK-C1-Ep4-R0-urine-urine	QYXK	urine	38097617	32259919	5837698	12816	2554246	3270636	0.0021953859209572	0.437543360413643	0.5602612536654	0.846769996139129	0.000336398993144374	0.0670447708054811	0.0858488340622459
LOSQ-QYXK-C2-E12-R0-urine-urine	QYXK	urine	21430003	15884889	5545114	13072	1641471	3890571	0.00235739066861385	0.296021145823152	0.701621463508235	0.741245299872333	0.000609985915540936	0.0765968628189179	0.181547851393208
LOSQ-QYXK-C2-E1-R0-buccal-buccal	QYXK	buccal	33685434	26942784	6742650	208228	2019093	4515329	0.0308822198987045	0.299450957709506	0.66966682239179	0.799834848498612	0.00618154422472336	0.0599396463171589	0.134043960959506
LOSQ-QYXK-C2-E4-R0-hair-hair	QYXK	hair	45904181	44744391	1159790	4002	685366	470422	0.00345062468205451	0.590939739090697	0.405609636227248	0.974734545421908	8.71816011704903e-05	0.0149303611363854	0.0102479118405358
LOSQ-QYXK-C2-E8-R1-saliva-saliva	QYXK	saliva	25497775	14339797	11157978	511310	885126	9761542	0.0458246108748377	0.0793267382316043	0.874848650893558	0.56239405203003	0.0200531222822384	0.0347138524832069	0.382838973204525
LOSQ-QYXK-C2-E8-R2-saliva-saliva	QYXK	saliva	31790194	17033548	14756646	437284	885447	13433915	0.0296330209452744	0.0600032690355247	0.910363710019201	0.535811388883	0.0137553108357879	0.0278528341160799	0.422580466165133
LOSQ-QYXK-C3-E11-R0-urine-urine	QYXK	urine	25102098	20220586	4881512	9778	1341431	3530303	0.00200306790191236	0.274798259227879	0.723198672870209	0.805533704792325	0.000389529193934308	0.053438999401564	0.140637766612177
LOSQ-QYXK-C3-E2-R0-buccal-buccal	QYXK	buccal	28005750	15411532	12594218	515666	1617723	10460829	0.0409446620663546	0.128449658406739	0.830605679526907	0.550298849343438	0.0184128616444837	0.0577639591869527	0.373524329825125
LOSQ-QYXK-C3-E2-R0-buccal-smartseq	QYXK	buccal	29660073	21332349	8327724	151012	2411469	5765243	0.0181336461198762	0.289571196163562	0.692295157716562	0.719227798259296	0.00509142374666441	0.0813035423075324	0.194377235686507
LOSQ-QYXK-C3-E5-R0-hair-hair	QYXK	hair	28622573	27760047	862526	2844	499241	360441	0.0032972919077222	0.578812696660738	0.417890011431539	0.969865532354481	9.93621363110857e-05	0.0174422124803385	0.0125928930288692
LOSQ-QYXK-C3-E5-R0-hair-smartseq	QYXK	hair	41865906	40710504	1155402	5390	660452	489560	0.00466504298936647	0.571620959631366	0.423713997379267	0.972402317054837	0.000128744377346092	0.0157754140087163	0.0116935245591007
LOSQ-QYXK-C3-E9-R0-saliva-saliva	QYXK	saliva	26256257	9545159	16711098	615914	1086001	15009183	0.0368565847677992	0.0649868129550793	0.898156602277121	0.36353845104426	0.023457799030532	0.0413616076350868	0.571642142290122
LOSQ-QYXK-C4-E10-R0-urine-smartseq	QYXK	urine	37413836	26136678	11277158	31714	3241994	8003450	0.00281223336588882	0.28748324710889	0.709704519525221	0.698583219320254	0.000847654327666375	0.0866522748429217	0.213916851509158
LOSQ-QYXK-C4-E10-R0-urine-urine	QYXK	urine	23228879	14237337	8991542	27416	1188300	7775826	0.00304908768707303	0.132157532045115	0.864793380267812	0.612915371421927	0.00118025497485264	0.0511561492054782	0.334748224397742
LOSQ-QYXK-C4-E3-R0-buccal-buccal	QYXK	buccal	28195771	25975985	2219786	26192	1197745	995849	0.011799335611631	0.53957678803272	0.448623876355649	0.92127237804563	0.000928933633345228	0.0424795973835934	0.0353190909374317
LOSQ-QYXK-C4-E3-R0-buccal-smartseq	QYXK	buccal	26192370	23737386	2454984	12188	1813341	629455	0.00496459447393547	0.738636585818889	0.256398819707175	0.906271024729721	0.000465326352674462	0.0692316502859421	0.0240319986316626
LOSQ-QYXK-C4-E6-R1-hair-hair	QYXK	hair	35524018	34615822	908196	470	525948	381778	0.000517509436289083	0.57911287871781	0.420369611845901	0.974434310893548	1.32304853578219e-05	0.0148054198148419	0.0107470388062522
LOSQ-QYXK-C4-E6-R2-hair-hair	QYXK	hair	32192168	31377564	814604	426	472892	341286	0.000522953484146898	0.580517650293885	0.418959396221968	0.974695584342129	1.32330323325847e-05	0.0146896599197668	0.0106015227057712
LOSQ-QYXK-C4-E7-R0-saliva-saliva	QYXK	saliva	29542115	6775521	22766594	984630	2349534	19432430	0.0432488935323395	0.103200944330979	0.853550162136681	0.229351249902047	0.0333297057438169	0.0795316787575974	0.657787365596539
LOSQ-RCCA-C1-Ep1-R0-buccal-buccal	RCCA	buccal	24734022	18824074	5909948	71668	3430761	2407519	0.0121266718421211	0.580506122896513	0.407367205261366	0.761059968330262	0.00289754735400494	0.13870615138937	0.0973363329263635
LOSQ-RCCA-C1-Ep1-R0-buccal-smartseq	RCCA	buccal	23232951	17634265	5598686	33008	4441670	1124008	0.00589566909092598	0.793341509061233	0.200762821847841	0.759019592474499	0.00142074074016684	0.191179760160472	0.0483799066248622
LOSQ-RCCA-C1-Ep2-R0-hair-hair	RCCA	hair	36846593	35933259	913334	256	532847	380231	0.00028029176621039	0.583408698241826	0.416311009991964	0.975212525076606	6.94772512617381e-06	0.0144612284777591	0.0103192987205086
LOSQ-RCCA-C1-Ep3-R0-saliva-saliva	RCCA	saliva	18913827	9246411	9667416	474116	1375417	7817883	0.0490426811052716	0.142273488593022	0.808683830301706	0.488870443829268	0.0250671638267602	0.0727201850794131	0.413342207264558
LOSQ-RCCA-C1-Ep4-R0-urine-urine	RCCA	urine	20314609	19515691	798918	1080	554192	243646	0.00135182834784045	0.693678199765182	0.304969971886977	0.960672735566803	5.31637109038131e-05	0.0272804659937093	0.0119936347285838
LOSQ-RCCA-C2-E10-R0-urine-urine	RCCA	urine	20228335	17909225	2319110	4176	1906711	408223	0.00180069078223974	0.822173592455727	0.176025716762034	0.885353391665701	0.000206443090842622	0.0942594138370756	0.0201807514063812
LOSQ-RCCA-C2-E1-R0-buccal-buccal	RCCA	buccal	26797718	21469544	5328174	80600	3030801	2216773	0.0151271336108768	0.568825455024554	0.416047411364569	0.801170607139011	0.0030077187915777	0.113099219866408	0.0827224542030034
LOSQ-RCCA-C2-E6-R1-hair-hair	RCCA	hair	26639071	25948173	690898	1210	359204	330484	0.00175134390315213	0.51990887222137	0.478339783875478	0.974064485957487	4.54220043934715e-05	0.0134841038563244	0.0124059881817951
LOSQ-RCCA-C2-E6-R2-hair-hair	RCCA	hair	40295947	38741057	1554890	434	815618	738838	0.000279119423238943	0.524550289731106	0.475170590845655	0.961413240889958	1.07703139474548e-05	0.0202406956709567	0.0183352931251374
LOSQ-RCCA-C2-E8-R0-saliva-saliva	RCCA	saliva	30727799	12218365	18509434	906088	1823726	15779620	0.0489527664649281	0.098529539044792	0.85251769449028	0.397632287297896	0.029487565965919	0.059351013068004	0.513529133668181
LOSQ-RCCA-C3-E11-R0-urine-urine	RCCA	urine	21811800	21043828	767972	58	567728	200186	7.55235867974353e-05	0.739256118712661	0.260668357700541	0.964790984696357	2.65911112333691e-06	0.0260284799970658	0.00917787619545384
LOSQ-RCCA-C3-E2-R1-buccal-buccal	RCCA	buccal	20015905	18053599	1962306	17332	1314319	630655	0.00883246547684204	0.669782898283958	0.3213846362392	0.901962664191302	0.000865911383971896	0.0656637309179875	0.0315076935067388
LOSQ-RCCA-C3-E2-R2-buccal-buccal	RCCA	buccal	20457118	17466644	2990474	5640	2243874	740960	0.00188598864260315	0.750340581459662	0.247773429897735	0.853817434107776	0.00027569865901932	0.109686711490837	0.036220155742368
LOSQ-RCCA-C3-E4-R0-hair-hair	RCCA	hair	30675670	29786496	889174	1230	514909	373035	0.00138330630450283	0.579086882882315	0.419529810813182	0.971013705650113	4.00969237183736e-05	0.0167855828413854	0.0121606145847833
LOSQ-RCCA-C3-E7-R0-saliva-illumina	RCCA	saliva	4874813	687311	4187502	412484	166374	3608644	0.0985035947445518	0.0397310855015711	0.861765319753877	0.14099228011413	0.0846153483220792	0.0341293091652952	0.740263062398496
LOSQ-RCCA-C3-E7-R0-saliva-saliva	RCCA	saliva	37829082	32514808	5314274	115778	442982	4755514	0.0217862308191109	0.0833570117009398	0.894856757479949	0.859518822053361	0.00306055536848608	0.0117100911938598	0.125710531384293
LOSQ-RCCA-C4-E12-R0-urine-smartseq	RCCA	urine	22236799	20165273	2071526	1418	1630531	439577	0.000684519528115988	0.787115874963674	0.21219960550821	0.906842437169127	6.37681709494249e-05	0.0733257965771063	0.0197679980828176
LOSQ-RCCA-C4-E12-R0-urine-urine	RCCA	urine	27170694	25778192	1392502	1508	992674	398320	0.00108294278931018	0.712870789413588	0.286046267797102	0.948749855266855	5.55009746898625e-05	0.0365347311334779	0.0146599126249775
LOSQ-RCCA-C4-E3-R0-buccal-buccal	RCCA	buccal	27568357	26410651	1157706	3710	656187	497809	0.00320461326105246	0.566799342838337	0.42999604390061	0.958005984905085	0.000134574577658001	0.0238021801589409	0.0180572603583159
LOSQ-RCCA-C4-E3-R0-buccal-illumina	RCCA	buccal	3788490	3261464	527026	9434	266183	251409	0.017900445139329	0.505066163718678	0.477033391141993	0.860887583179578	0.00249017418549343	0.0702609746891242	0.0663612679458043
LOSQ-RCCA-C4-E5-R0-hair-hair	RCCA	hair	33360810	32018736	1342074	5218	673910	662946	0.00388801213643957	0.502140716532769	0.493971271330791	0.959770940813487	0.000156411070354707	0.0202006486053546	0.0198719995108032
LOSQ-RCCA-C4-E5-R0-hair-smartseq	RCCA	hair	24879350	23930174	949176	3914	487553	457709	0.00412357666017683	0.513659215993662	0.482217207346161	0.961848842513972	0.000157319222568114	0.0195966936435236	0.0183971446199358
LOSQ-RCCA-C4-E9-R1-saliva-saliva	RCCA	saliva	25657302	13039808	12617494	444130	2334957	9838407	0.0351995412084206	0.18505711197485	0.779743346816729	0.508229898841273	0.0173100819408058	0.0910055546760139	0.383454464541907
LOSQ-RCCA-C4-E9-R2-saliva-saliva	RCCA	saliva	35691243	18563575	17127668	837642	2546552	13743474	0.0489057821531805	0.148680602636623	0.802413615210197	0.52011567655405	0.023469118181174	0.0713494904058119	0.385065714858964
LOSQ-S0P1-C1-Ep1-R0-buccal-buccal	S0P1	buccal	24401827	16944079	7457748	54426	5400186	2003136	0.00729791352563803	0.724104112930606	0.268597973543756	0.694377474276824	0.00223040676421483	0.221302527880392	0.0820895910785697
LOSQ-S0P1-C1-Ep2-R0-hair-hair	S0P1	hair	33171402	32279312	892090	1090	497108	393892	0.00122184981335964	0.557239740384939	0.441538409801702	0.973106653737457	3.28596301115039e-05	0.0149860412894215	0.0118744453430096
LOSQ-S0P1-C1-Ep2-R0-hair-smartseq	S0P1	hair	33451735	32730589	721146	746	361174	359226	0.00103446458830805	0.500833395734012	0.49813213967768	0.97844219440337	2.23007864913434e-05	0.0107968689815341	0.010738635828605
LOSQ-S0P1-C1-Ep3-R1-saliva-saliva	S0P1	saliva	13268457	4737307	8531150	354134	3430649	4746367	0.0415106990265087	0.402132068947328	0.556357232026163	0.357035260392373	0.0266899157905098	0.258556740998595	0.357718082818522
LOSQ-S0P1-C1-Ep3-R2-saliva-saliva	S0P1	saliva	19532009	5445325	14086684	809890	3231425	10045369	0.0574933036050216	0.229395718680138	0.71311097771484	0.278789806005107	0.0414647566463849	0.1654425307709	0.514302906577608
LOSQ-S0P1-C1-Ep4-R0-urine-illumina	S0P1	urine	6904723	6784589	120134	1926	46042	72166	0.0160320974911349	0.383255364842592	0.600712537666273	0.982601184725296	0.000278939502714302	0.00666818929593555	0.0104516864760541
LOSQ-S0P1-C1-Ep4-R0-urine-urine	S0P1	urine	28078106	26320140	1757966	278	1392847	364841	0.00015813730185908	0.792305994541419	0.207535868156722	0.937390150176084	9.90095272095632e-06	0.0496061593328268	0.0129937895383684
LOSQ-S0P1-C2-E10-R0-urine-urine	S0P1	urine	26392275	23846661	2545614	2354	1698670	844590	0.000924727786695076	0.667292841726986	0.331782430486319	0.903547003810774	8.91927656861714e-05	0.0643623939201907	0.032001409503349
LOSQ-S0P1-C2-E3-R0-buccal-buccal	S0P1	buccal	23687906	19445084	4242822	41996	2460273	1740553	0.00989812912255098	0.579867126172156	0.410234744705293	0.820886573933551	0.0017728878187882	0.103861987632001	0.0734785506156602
LOSQ-S0P1-C2-E5-R0-hair-hair	S0P1	hair	36957840	36028712	929128	1168	506157	421803	0.00125709267183854	0.544765629708716	0.453977277619445	0.97485978617798	3.16035785641152e-05	0.0136955244137644	0.0114130858296913
LOSQ-S0P1-C2-E8-R0-saliva-saliva	S0P1	saliva	21557669	7901735	13655934	385160	912894	12357880	0.0282045885693355	0.0668496200992184	0.904945791331446	0.366539397186217	0.017866495677246	0.0423466006459233	0.573247506490614
LOSQ-S0P1-C3-E11-R0-urine-urine	S0P1	urine	27432011	21738155	5693856	1002	5366990	325864	0.000175979160695318	0.942593209241681	0.0572308115976238	0.792437528550131	3.65266695175939e-05	0.195646976082067	0.0118789686982846
LOSQ-S0P1-C3-E2-R0-buccal-buccal	S0P1	buccal	19542414	12707708	6834706	109104	3420428	3305174	0.0159632323614213	0.500449909623033	0.483586858015546	0.650262961372121	0.00558293361301219	0.175025869373149	0.169128235641718
LOSQ-S0P1-C3-E6-R1-hair-hair	S0P1	hair	31845273	30947167	898106	2992	510437	384677	0.0033314553070573	0.56834827960174	0.428320265091203	0.97179782380889	9.39542895424385e-05	0.0160286583192425	0.0120795635823251
LOSQ-S0P1-C3-E6-R2-hair-hair	S0P1	hair	26450176	25505506	944670	2274	579423	362973	0.00240718981231541	0.613360221029566	0.384232589158119	0.964284925741137	8.59729629020238e-05	0.0219062058415037	0.0137228954544575
LOSQ-S0P1-C3-E7-R0-saliva-saliva	S0P1	saliva	20882413	4448963	16433450	672794	2779880	12980776	0.0409405207062424	0.169159853834709	0.789899625459048	0.213048319655396	0.0322182115639605	0.133120631222072	0.621612837558571
LOSQ-S0P1-C3-E7-R0-saliva-smartseq	S0P1	saliva	22929725	9746371	13183354	394060	3600308	9188986	0.0298907243179543	0.273094995401019	0.697014280281027	0.425053985601659	0.0171855528140874	0.157014879157949	0.400745582426305
LOSQ-S0P1-C4-E12-R1-urine-urine	S0P1	urine	15263931	13681919	1582012	2686	1029481	549845	0.00169783794307502	0.650741587295166	0.347560574761759	0.896356187668825	0.000175970397140815	0.0674453389497109	0.036022502984323
LOSQ-S0P1-C4-E12-R2-urine-urine	S0P1	urine	18120899	16639245	1481654	3182	900775	577697	0.00214759991199025	0.607952328951294	0.389900071136716	0.91823507211204	0.000175598351936071	0.0497091783360196	0.0318801512000039
LOSQ-S0P1-C4-E1-R0-buccal-buccal	S0P1	buccal	25430436	20922182	4508254	28508	3626540	853206	0.00632351238417356	0.804422288540087	0.18925419907574	0.822722111410123	0.00112101892393823	0.142606284847023	0.0335505848189154
LOSQ-S0P1-C4-E1-R0-buccal-smartseq	S0P1	buccal	28880215	23018929	5861286	11846	5202311	647129	0.00202105817733514	0.887571601181038	0.110407340641627	0.797048394549694	0.000410177001798636	0.18013408141179	0.022407347036717
LOSQ-S0P1-C4-E4-R0-hair-hair	S0P1	hair	30203705	29242445	961260	3212	503755	454293	0.00334144768324907	0.524056966897613	0.472601585419137	0.968174103143969	0.00010634456931691	0.0166785829751681	0.0150409693115464
LOSQ-S0P1-C4-E9-R0-saliva-saliva	S0P1	saliva	40275280	30945536	9329744	362566	835618	8131560	0.0388613020893178	0.0895649441185096	0.871573753792173	0.768350611094448	0.00900219688106451	0.0207476645724127	0.201899527452075
LOSQ-WTEC-C1-Ep1-R1-buccal-buccal	WTEC	buccal	23590418	15396526	8193892	69444	5727238	2397210	0.00847509339883904	0.698964301701804	0.292560604899357	0.652660160578757	0.00294373758023279	0.242778148314286	0.101617953526724
LOSQ-WTEC-C1-Ep1-R2-buccal-buccal	WTEC	buccal	21634580	14775568	6859012	92160	4128911	2637941	0.0134363374783424	0.601968767513455	0.384594895008202	0.68296070457573	0.00425984696721637	0.190847753919882	0.121931694537172
LOSQ-WTEC-C1-Ep2-R1-hair-hair	WTEC	hair	29407292	28667510	739782	1208	460042	278532	0.00163291347991706	0.621861575437088	0.376505511082995	0.974843586413873	4.10782468511551e-05	0.0156438069850158	0.00947152835425989
LOSQ-WTEC-C1-Ep2-R2-hair-hair	WTEC	hair	23369500	22709812	659688	578	418318	240792	0.00087617176604698	0.634114914929482	0.365008913304471	0.971771411455102	2.47330922783971e-05	0.0179001690237275	0.0103036864288924
LOSQ-WTEC-C1-Ep3-R0-saliva-saliva	WTEC	saliva	19008726	7354406	11654320	387918	2164613	9101789	0.0332853396851983	0.185734817647018	0.780979842667783	0.386896312777616	0.0204073644914446	0.113874701544964	0.478821621185975
